target_chembl_id,target_name,target_organism,record_count,unique_compounds,endpoint_types,dominant_endpoint,dominant_endpoint_record_count,dominant_endpoint_unique_compounds,endpoint_homogeneity,doi_count,dominant_endpoint_doi_count,year_min,year_max,pactivity_min,pactivity_max,pactivity_range,dominant_endpoint_pactivity_min,dominant_endpoint_pactivity_max,dominant_endpoint_pactivity_range,readiness_tier,ready_compound_count_pass,ready_endpoint_homogeneity_pass,ready_activity_range_pass,ready_doi_diversity_pass,curatable_compound_count_pass,curatable_endpoint_homogeneity_pass,curatable_activity_range_pass,curatable_doi_diversity_pass,target_family,organism_group,uniprot_accession,ready_criteria_pass_count,curatable_criteria_pass_count
CHEMBL5848,"Oligo-1,6-glucosidase IMA1",Saccharomyces cerevisiae S288c,1,1,IC50,IC50,1,1,1.0,1,1,2013.0,2013.0,4.21,4.21,0.0,4.21,4.21,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q76CZ0,1,1
CHEMBL5977,Galectin-2,Homo sapiens,1,1,Kd,Kd,1,1,1.0,1,1,2016.0,2016.0,5.16,5.16,0.0,5.16,5.16,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q6FGY4,1,1
CHEMBL6003,Testis-specific serine/threonine-protein kinase 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2009.0,2009.0,4.41,4.41,0.0,4.41,4.41,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9BXA7,1,1
CHEMBL6020,Bile salt export pump,Homo sapiens,1,1,IC50,IC50,1,1,1.0,1,1,2012.0,2012.0,4.4,4.4,0.0,4.4,4.4,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9UNB2,1,1
CHEMBL6086,ATP phosphoribosyltransferase,Mycobacterium tuberculosis,1,1,Ki,Ki,1,1,1.0,1,1,2008.0,2008.0,4.22,4.22,0.0,4.22,4.22,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,P9WMN1,1,1
CHEMBL6100,Autoinducer 2-binding periplasmic protein LuxP,Vibrio harveyi,1,1,IC50,IC50,1,1,1.0,1,1,2008.0,2008.0,4.92,4.92,0.0,4.92,4.92,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,P54300,1,1
CHEMBL6135,Neuraminidase,Influenza A virus,1,1,IC50,IC50,1,1,1.0,1,1,2017.0,2017.0,4.42,4.42,0.0,4.42,4.42,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,B4URF0,1,1
CHEMBL1075145,Transitional endoplasmic reticulum ATPase,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,4.68,4.68,0.0,4.68,4.68,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,P55072,1,1
CHEMBL1075189,Pyruvate kinase PKM,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,2014.0,2014.0,4.16,4.16,0.0,4.16,4.16,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9UPF2,1,1
CHEMBL1275223,Heat shock cognate 71 kDa protein,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,4.0,4.0,0.0,4.0,4.0,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9H3R6,1,1
CHEMBL1293239,Bcl-2-related protein A1,Mus musculus,1,1,IC50,IC50,1,1,1.0,0,0,,,6.26,6.26,0.0,6.26,6.26,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q07440,1,1
CHEMBL1293243,Mucolipin-3,Homo sapiens,1,1,EC50,EC50,1,1,1.0,0,0,,,5.34,5.34,0.0,5.34,5.34,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9NV09,1,1
CHEMBL1293258,Mothers against decapentaplegic homolog 3,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,6.85,6.85,0.0,6.85,6.85,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,P84022,1,1
CHEMBL1293269,NS3,Hepatitis C virus,1,1,IC50,IC50,1,1,1.0,0,0,,,5.64,5.64,0.0,5.64,5.64,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,A3EZJ3,1,1
CHEMBL1293281,Epstein-Barr nuclear antigen 1,Epstein-Barr virus (strain B95-8) (HHV-4) (Human herpesvirus 4),1,1,IC50,IC50,1,1,1.0,0,0,,,5.28,5.28,0.0,5.28,5.28,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q777E1,1,1
CHEMBL1293287,Insulin-degrading enzyme,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,5.37,5.37,0.0,5.37,5.37,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q5T5N2,1,1
CHEMBL1293293,Neuropeptides B/W receptor type 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,4.53,4.53,0.0,4.53,4.53,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q6NTC7,1,1
CHEMBL1293296,14-3-3 protein gamma,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,4.34,4.34,0.0,4.34,4.34,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q9UN99,1,1
CHEMBL1293297,Bifunctional protein GlmU,Mycobacterium tuberculosis,1,1,IC50,IC50,1,1,1.0,0,0,,,4.26,4.26,0.0,4.26,4.26,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q7D8Z8,1,1
CHEMBL1293308,Likely tRNA 2'-phosphotransferase,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),1,1,IC50,IC50,1,1,1.0,0,0,,,6.27,6.27,0.0,6.27,6.27,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,Q5A7N4,1,1
CHEMBL1741172,Large ribosomal subunit protein eL19A,Saccharomyces cerevisiae S288c,1,1,EC50,EC50,1,1,1.0,0,0,,,5.95,5.95,0.0,5.95,5.95,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,P0CX82,1,1
CHEMBL1741176,X-box-binding protein 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,6.8,6.8,0.0,6.8,6.8,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Human,Q96BD7,1,1
CHEMBL1741186,Nuclear receptor ROR-gamma,Homo sapiens,1,1,EC50,EC50,1,1,1.0,0,0,2017.0,2017.0,5.8,5.8,0.0,5.8,5.8,0.0,Not Suitable,0,1,0,0,0,1,0,0,Nuclear receptors,Human,P51449,1,1
CHEMBL1741203,Scavenger receptor class B member 1,Mus musculus,1,1,AC50,AC50,1,1,1.0,0,0,,,4.3,4.3,0.0,4.3,4.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q9CWJ7,1,1
CHEMBL1772932,Mitotic checkpoint serine/threonine-protein kinase BUB1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,2019.0,2019.0,7.54,7.54,0.0,7.54,7.54,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q53QE4,1,1
CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,5.12,5.12,0.0,5.12,5.12,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UMZ6,1,1
CHEMBL2007625,Isocitrate dehydrogenase [NADP] cytoplasmic,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,2017.0,2017.0,6.26,6.26,0.0,6.26,6.26,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9UKW8,1,1
CHEMBL2079849,Serine protease hepsin,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,2015.0,2015.0,6.01,6.01,0.0,6.01,6.01,0.0,Not Suitable,0,1,0,0,0,1,0,0,Proteases,Human,P05981,1,1
CHEMBL2146304,DNA damage-inducible transcript 3 protein,Mus musculus,1,1,IC50,IC50,1,1,1.0,0,0,,,6.8,6.8,0.0,6.8,6.8,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q91YW9,1,1
CHEMBL2369,Small conductance calcium-activated potassium channel protein 1,Homo sapiens,1,1,EC50,EC50,1,1,1.0,0,0,2006.0,2006.0,5.3,5.3,0.0,5.3,5.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q92952,1,1
CHEMBL2424510,E3 ubiquitin-protein ligase UHRF1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,4.57,4.57,0.0,4.57,4.57,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Human,Q9P1U7,1,1
CHEMBL2773,Potassium voltage-gated channel subfamily A member 7,Homo sapiens,1,1,EC50,EC50,1,1,1.0,0,0,2006.0,2006.0,7.01,7.01,0.0,7.01,7.01,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9BYS4,1,1
CHEMBL2971,Tyrosine-protein kinase JAK2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,5.07,5.07,0.0,5.07,5.07,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,O60674,1,1
CHEMBL3714706,Transient receptor potential cation channel subfamily M member 7,Mus musculus,1,1,IC50,IC50,1,1,1.0,0,0,2012.0,2012.0,6.02,6.02,0.0,6.02,6.02,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Non-human,Q9JLQ1,1,1
CHEMBL3988613,Protein-glutamine gamma-glutamyltransferase 2,Cavia cutleri,1,1,IC50,IC50,1,1,1.0,0,0,2015.0,2015.0,4.32,4.32,0.0,4.32,4.32,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other enzymes,Non-human,P08587,1,1
CHEMBL3988623,Thyrotropin releasing hormone degrading enzyme,Sus scrofa,1,1,Ki,Ki,1,1,1.0,0,0,2010.0,2010.0,6.39,6.39,0.0,6.39,6.39,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,F1SH20,1,1
CHEMBL4018,Neuropeptide Y receptor type 2,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,5.3,5.3,0.0,5.3,5.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,Q9UE67,1,1
CHEMBL4040,Mitogen-activated protein kinase 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,5.35,5.35,0.0,5.35,5.35,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,P28482,1,1
CHEMBL4203,Dual specificity protein kinase CLK4,Homo sapiens,1,1,Ki,Ki,1,1,1.0,0,0,,,5.9,5.9,0.0,5.9,5.9,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9HAZ1,1,1
CHEMBL4304,Calcium-activated potassium channel subunit alpha-1,Homo sapiens,1,1,EC50,EC50,1,1,1.0,0,0,2006.0,2006.0,5.82,5.82,0.0,5.82,5.82,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9UQK6,1,1
CHEMBL4469,Small conductance calcium-activated potassium channel protein 2,Homo sapiens,1,1,EC50,EC50,1,1,1.0,0,0,2006.0,2006.0,5.3,5.3,0.0,5.3,5.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Ion channels and transporters,Human,Q9H2S1,1,1
CHEMBL4553,Thyrotropin-releasing hormone receptor,Rattus norvegicus,1,1,Ki,Ki,1,1,1.0,0,0,2010.0,2010.0,4.32,4.32,0.0,4.32,4.32,0.0,Not Suitable,0,1,0,0,0,1,0,0,Other/unclassified,Non-human,Q63949,1,1
CHEMBL4777,Neuropeptide Y receptor type 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,,,5.23,5.23,0.0,5.23,5.23,0.0,Not Suitable,0,1,0,0,0,1,0,0,G protein-coupled receptors,Human,P25929,1,1
CHEMBL5792,Cytochrome P450 3A43,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,2022.0,2022.0,5.03,5.03,0.0,5.03,5.03,0.0,Not Suitable,0,1,0,0,0,1,0,0,Cytochrome P450s,Human,Q9HB57,1,1
CHEMBL5872,G-protein coupled estrogen receptor 1,Homo sapiens,1,1,IC50,IC50,1,1,1.0,0,0,2018.0,2018.0,8.61,8.61,0.0,8.61,8.61,0.0,Not Suitable,0,1,0,0,0,1,0,0,Nuclear receptors,Human,Q99981,1,1
CHEMBL6144,G protein-coupled receptor kinase 6,Homo sapiens,2,1,IC50,IC50,2,1,1.0,0,0,2014.0,2019.0,5.14,5.14,0.0,5.14,5.14,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q13652,1,1
CHEMBL6166,Mitogen-activated protein kinase kinase kinase kinase 4,Homo sapiens,1,1,Ki,Ki,1,1,1.0,0,0,,,5.3,5.3,0.0,5.3,5.3,0.0,Not Suitable,0,1,0,0,0,1,0,0,Kinases,Human,Q9NST7,1,1
CHEMBL5347,Glucose-6-phosphate 1-dehydrogenase,Homo sapiens,6,1,IC50; Kd; Ki,Ki,4,1,0.6666666666666666,1,1,2021.0,2021.0,5.0,5.92,0.92,5.0,5.92,0.92,Not Suitable,0,0,0,0,0,1,0,0,Other enzymes,Human,Q96PQ2,0,1
CHEMBL5933,NAD-dependent protein deacetylase HST2,Saccharomyces cerevisiae S288c,3,1,IC50; Ki,Ki,2,1,0.6666666666666666,1,1,2009.0,2009.0,5.19,5.92,0.7299999999999995,5.2,5.92,0.7199999999999998,Not Suitable,0,0,0,0,0,1,0,0,Other enzymes,Non-human,P53686,0,1
CHEMBL4894,Galanin receptor type 1,Homo sapiens,2,1,Kd; Ki,Ki,1,1,0.5,2,1,2008.0,2010.0,4.92,4.93,0.0099999999999997,4.93,4.93,0.0,Not Suitable,0,0,0,0,0,0,0,0,G protein-coupled receptors,Human,Q4VBL7,0,0
CHEMBL1697668,Solute carrier organic anion transporter family member 1B1,Homo sapiens,2,1,IC50; Ki,Ki,1,1,0.5,1,1,2013.0,2013.0,5.97,6.23,0.2600000000000007,6.23,6.23,0.0,Not Suitable,0,0,0,0,0,0,0,0,Ion channels and transporters,Human,Q9Y6L6,0,0
CHEMBL1743121,Solute carrier organic anion transporter family member 1B3,Homo sapiens,2,1,IC50; Ki,Ki,1,1,0.5,1,1,2013.0,2013.0,6.13,6.25,0.1200000000000001,6.25,6.25,0.0,Not Suitable,0,0,0,0,0,0,0,0,Ion channels and transporters,Human,Q9NPD5,0,0
CHEMBL2193,Arylsulfatase A,Homo sapiens,2,1,IC50; Kd,IC50,1,1,0.5,1,1,2021.0,2021.0,4.68,4.88,0.2000000000000001,4.88,4.88,0.0,Not Suitable,0,0,0,0,0,0,0,0,Other enzymes,Human,Q96CJ0,0,0
CHEMBL2331053,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",Homo sapiens,2,1,IC50; Ki,Ki,1,1,0.5,1,1,2020.0,2020.0,6.74,7.03,0.29,7.03,7.03,0.0,Not Suitable,0,0,0,0,0,0,0,0,Kinases,Human,Q5VX19,0,0
CHEMBL3268,Phosphatidylinositol 4-kinase beta,Homo sapiens,2,1,IC50; Kd,Kd,1,1,0.5,1,1,2017.0,2017.0,7.12,7.68,0.5599999999999996,7.68,7.68,0.0,Not Suitable,0,0,0,0,0,0,0,0,Kinases,Human,Q9UBF8,0,0
CHEMBL3542436,Cytochrome P450 2A13,Homo sapiens,2,1,Kd; Ki,Ki,1,1,0.5,1,1,2012.0,2012.0,5.8,7.4,1.6000000000000003,7.4,7.4,0.0,Not Suitable,0,0,0,0,0,0,0,0,Cytochrome P450s,Human,Q9H2X2,0,0
CHEMBL4305,Intermediate conductance calcium-activated potassium channel protein 4,Homo sapiens,2,1,EC50; IC50,IC50,1,1,0.5,1,1,2006.0,2009.0,5.0,5.0,0.0,5.0,5.0,0.0,Not Suitable,0,0,0,0,0,0,0,0,Ion channels and transporters,Human,Q53XR4,0,0
CHEMBL4461,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",Homo sapiens,2,1,IC50; Kd,Kd,1,1,0.5,1,1,2024.0,2024.0,4.12,5.41,1.29,5.41,5.41,0.0,Not Suitable,0,0,0,0,0,0,0,0,Other enzymes,Human,Q9Y6E8,0,0
CHEMBL4630859,Sialin,Homo sapiens,2,1,IC50; Ki,IC50,1,1,0.5,1,1,2020.0,2020.0,5.11,5.62,0.5099999999999998,5.62,5.62,0.0,Not Suitable,0,0,0,0,0,0,0,0,Other/unclassified,Human,Q9UGH0,0,0
CHEMBL5485,D-amino-acid oxidase,Homo sapiens,10,1,IC50; Kd; Ki,Ki,4,1,0.4,2,2,2013.0,2013.0,5.2,7.89,2.6899999999999995,5.43,7.89,2.46,Not Suitable,0,0,0,0,0,0,1,0,Other enzymes,Human,Q8N6R2,0,1
