molecule_chembl_id,record_count,chembl_target_degree,canonical_smiles,endpoint_types,dominant_endpoint,doi_count,year_min,year_max,pchembl_min,pchembl_max,pchembl_range,target_ids,target_names,target_organisms
CHEMBL381697,2,2,COc1c(C)c(Br)c2c(=O)oc3c(C)c(O)ccc3c2c1C,IC50,IC50,1,2006,2006,6.65,8.94,2.29,CHEMBL242; CHEMBL206,Estrogen receptor beta; Estrogen receptor,Homo sapiens
CHEMBL3818301,2,2,CC(=O)Oc1ccc2cc(-c3ccsc3)c(=O)oc2c1OC(C)=O,Ki,Ki,1,2016,2016,4.69,5.44,0.75,CHEMBL3712907; CHEMBL251,Transmembrane domain-containing protein TMIGD3; Adenosine receptor A2a,Homo sapiens
CHEMBL3818444,2,2,CC(=O)Oc1cccc2cc(-c3cccs3)c(=O)oc12,Ki,Ki,1,2016,2016,4.73,5.59,0.86,CHEMBL3712907; CHEMBL251,Transmembrane domain-containing protein TMIGD3; Adenosine receptor A2a,Homo sapiens
CHEMBL3819209,2,2,CC(=O)Oc1cccc2cc(-c3ccsc3)c(=O)oc12,Ki,Ki,1,2016,2016,4.83,5.74,0.91,CHEMBL3712907; CHEMBL251,Transmembrane domain-containing protein TMIGD3; Adenosine receptor A2a,Homo sapiens
CHEMBL3822638,2,2,COc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1OC,IC50,IC50,1,2016,2016,4.16,4.98,0.82,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3822695,2,2,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2cccc(F)c2)cc1,IC50,IC50,1,2016,2016,4.13,6.58,2.45,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3822899,2,2,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2Cl)cc1,IC50,IC50,1,2016,2016,4.06,5.97,1.91,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3823115,2,2,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(C(F)(F)F)cc2)cc1,IC50,IC50,1,2016,2016,4.32,7.05,2.73,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3823238,2,2,Cc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,IC50,1,2016,2016,4.05,5.16,1.11,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3823276,2,2,COc1cc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,IC50,IC50,1,2016,2016,4.3,4.66,0.36,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3823400,2,2,COc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,IC50,1,2016,2016,4.07,4.99,0.92,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3823440,2,2,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1,IC50,IC50,1,2016,2016,4.27,6.77,2.5,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3823600,2,2,Cc1cccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c1,IC50,IC50,1,2016,2016,4.32,5.32,1.0,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3823735,2,2,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc([N+](=O)[O-])cc2)cc1,IC50,IC50,1,2016,2016,4.38,6.89,2.51,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3823759,2,2,Cc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1,IC50,IC50,1,2016,2016,4.4,5.15,0.75,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3824049,2,2,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(Cl)c(Cl)c2)cc1,IC50,IC50,1,2016,2016,4.01,6.52,2.51,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3824071,2,2,CCOc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,IC50,1,2016,2016,4.11,5.05,0.94,CHEMBL230; CHEMBL221,Prostaglandin G/H synthase 2; Prostaglandin G/H synthase 1,Homo sapiens
CHEMBL3827765,2,2,CCCCCCc1ccc(NC(=O)Oc2cccc(CN(C)CCCOc3ccc4ccc(=O)oc4c3)c2)cc1,IC50,IC50,1,2016,2016,5.42,7.49,2.07,CHEMBL1914; CHEMBL220,Cholinesterase; Acetylcholinesterase,Homo sapiens
CHEMBL383518,2,2,CCc1cc(O)cc2c(=O)oc3c(C)c(O)ccc3c12,IC50,IC50,1,2006,2006,5.75,7.04,1.29,CHEMBL242; CHEMBL206,Estrogen receptor beta; Estrogen receptor,Homo sapiens
CHEMBL383753,2,2,Cc1c(O)ccc2c1oc(=O)c1c(C)c(NS(C)(=O)=O)ccc12,IC50,IC50,1,2006,2006,5.37,6.36,0.99,CHEMBL242; CHEMBL206,Estrogen receptor beta; Estrogen receptor,Homo sapiens
CHEMBL386281,2,2,O=C(NC1CCN(Cc2ccc3ccc(=O)oc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,IC50,IC50,1,2007,2007,4.29,9.0,4.71,CHEMBL344; CHEMBL240,Melanin-concentrating hormone receptor 1; Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens
CHEMBL3894190,2,2,Cc1ccc(OCCCCOc2c3ccoc3cc3oc(=O)ccc23)c([N+](=O)[O-])c1,EC50,EC50,0,2006,2006,6.16,6.61,0.45,CHEMBL4306; CHEMBL4633,Potassium voltage-gated channel subfamily A member 5; Potassium voltage-gated channel subfamily A member 3,Homo sapiens
CHEMBL3896854,2,2,O=C(Nc1ccccc1C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccc(F)cc1,Ki,Ki,1,2017,2017,7.7,7.98,0.28,CHEMBL3242; CHEMBL3594,Carbonic anhydrase 12; Carbonic anhydrase 9,Homo sapiens
CHEMBL389825,2,2,COc1ccccc1CN(C)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,IC50,IC50,1,2007,2007,4.28,7.21,2.93,CHEMBL220; CHEMBL1914,Acetylcholinesterase; Cholinesterase,Homo sapiens
CHEMBL3899148,2,2,Cc1ccc(OCCCCOc2c3ccoc3cc3oc(=O)ccc23)cc1,EC50,EC50,0,2006,2006,7.7,8.15,0.45,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3899683,2,2,COc1cccc(OCCCCOc2c3ccoc3cc3oc(=O)ccc23)c1,EC50,EC50,0,2006,2006,7.35,7.68,0.33,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3901865,2,2,COc1ccc2sc(SCCCCOc3c4ccoc4cc4oc(=O)ccc34)nc2c1,EC50,EC50,0,2006,2006,7.0,7.46,0.46,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3901953,2,2,O=c1ccc2c(OCCCCOc3ccc(Oc4ccccc4)cc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,6.12,7.8,1.68,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3902465,2,2,COc1cc(OC)cc(OCCCCOc2c3ccoc3cc3oc(=O)ccc23)c1,EC50,EC50,0,2006,2006,6.82,6.92,0.1,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3906398,2,2,Cc1cc(=O)oc2cc(NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]3CCC(=O)N3)ccc12,Ki,Ki,0,2010,2010,4.32,6.39,2.07,CHEMBL3988623; CHEMBL4553,Thyrotropin releasing hormone degrading enzyme; Thyrotropin-releasing hormone receptor,Sus scrofa; Rattus norvegicus
CHEMBL3908386,2,2,O=c1ccc2c(OCCCCOCc3ccccc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,6.12,7.31,1.19,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3908749,2,2,N#CCCCOc1c2occc2cc2ccc(=O)oc12,EC50,EC50,0,2006,2006,5.0,5.3,0.3,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3911483,2,2,N#CCCCCOc1c2ccoc2cc2oc(=O)ccc12,EC50,EC50,0,2006,2006,5.3,5.89,0.59,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3922127,2,2,Cc1ccc(OCCCOc2c3ccoc3cc3oc(=O)ccc23)cc1,EC50,EC50,0,2006,2006,7.19,7.7,0.51,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3922811,2,2,Cc1csc(-c2cc3ccc(OCc4c(F)c(F)c(F)c(F)c4F)cc3oc2=O)n1,IC50,IC50,0,2015,2015,4.68,6.01,1.33,CHEMBL2079849; CHEMBL2366,Serine protease hepsin; Trypsin,Homo sapiens; Sus scrofa
CHEMBL3923137,2,2,Cl.O=c1ccc2c(OCCCCNc3ccncc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,5.3,5.3,0.0,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3928695,2,2,Cc1cc(=O)oc2cc(NC(=O)c3ccccc3NC(=O)c3ccccc3)ccc12,Ki,Ki,1,2017,2017,7.67,8.06,0.39,CHEMBL3242; CHEMBL3594,Carbonic anhydrase 12; Carbonic anhydrase 9,Homo sapiens
CHEMBL3928866,2,2,O=c1ccc2c(OCCCOc3cccc(C(F)(F)F)c3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,7.17,7.52,0.35,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3930613,2,2,O=c1ccc2c(OCCCOc3ccc(F)cc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,7.6,7.7,0.1,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3932874,2,2,Cc1nnc(SCCCCOc2c3ccoc3cc3oc(=O)ccc23)s1,EC50,EC50,0,2006,2006,6.0,6.76,0.76,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3937251,2,2,COc1cc([N+](=O)[O-])ccc1OCCCCOc1c2ccoc2cc2oc(=O)ccc12,EC50,EC50,0,2006,2006,6.3,6.32,0.02,CHEMBL4306; CHEMBL4633,Potassium voltage-gated channel subfamily A member 5; Potassium voltage-gated channel subfamily A member 3,Homo sapiens
CHEMBL3937779,2,2,O=c1ccc2c(OCCCCOc3ccc([N+](=O)[O-])cc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,6.98,8.15,1.17,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3938998,2,2,COc1ccc2cc(C(=O)NCCc3c[nH]c4ccccc34)c(=O)oc2c1,IC50,IC50,1,2016,2016,4.46,5.46,1.0,CHEMBL4078; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Electrophorus electricus; Equus caballus
CHEMBL3940526,2,2,O=c1ccc2c(OCCCCOc3ccc(Cl)cc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,8.0,8.3,0.3,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3941516,2,2,N#CCCCOc1c2ccoc2cc2oc(=O)ccc12,EC50,EC50,0,2006,2006,4.92,5.3,0.38,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3943702,2,2,CCc1ccc(OCCCOc2c3ccoc3cc3oc(=O)ccc23)cc1,EC50,EC50,0,2006,2006,7.22,7.85,0.63,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3946367,2,2,O=c1ccc2c(OCCCOc3ccc(Oc4ccccc4)cc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,6.6,7.6,1.0,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3946873,2,2,O=c1ccc2c(OCCCCOc3cccc(C(F)(F)F)c3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,6.6,7.19,0.59,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3948863,2,2,O=C(NCCc1c[nH]c2ccccc12)c1cc2ccc(OCc3ccccc3)cc2oc1=O,IC50,IC50,1,2016,2016,4.79,5.82,1.03,CHEMBL4078; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Electrophorus electricus; Equus caballus
CHEMBL3953466,2,2,O=c1ccc2c(OCCCCSc3ncccn3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,6.8,7.3,0.5,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3956598,2,2,O=C(NCCc1c[nH]c2ccccc12)c1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,IC50,IC50,1,2016,2016,4.56,5.6,1.04,CHEMBL4078; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Electrophorus electricus; Equus caballus
CHEMBL3956977,2,2,Cc1cc(=O)oc2cc(NC(=O)c3ccccc3NC(=O)c3ccc(F)cc3)ccc12,Ki,Ki,1,2017,2017,7.82,7.99,0.17,CHEMBL3242; CHEMBL3594,Carbonic anhydrase 12; Carbonic anhydrase 9,Homo sapiens
CHEMBL3958206,2,2,O=c1ccc2c(OCCCCOc3cccc4ccccc34)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,7.3,7.7,0.4,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3958781,2,2,O=c1ccc2ccc(OCCCCOc3c4ccoc4cc4oc(=O)ccc34)cc2o1,EC50,EC50,0,2006,2006,5.3,6.9,1.6,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3959937,2,2,O=c1ccc2c(OCCCOCc3ccccc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,6.77,7.3,0.53,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3960492,2,2,O=C(Nc1ccccc1C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccc(Cl)cc1,Ki,Ki,1,2017,2017,7.61,7.92,0.31,CHEMBL3242; CHEMBL3594,Carbonic anhydrase 12; Carbonic anhydrase 9,Homo sapiens
CHEMBL3960875,2,2,O=c1ccc2c(OCCCCOc3ccc(F)cc3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,7.92,7.92,0.0,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3961395,2,2,COc1ccc(OCCCCOc2c3ccoc3cc3oc(=O)ccc23)cc1,EC50,EC50,0,2006,2006,8.0,8.1,0.1,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3976042,2,2,O=C(NCCc1c[nH]c2ccccc12)c1cc2ccc(OCc3ccccc3F)cc2oc1=O,IC50,IC50,1,2016,2016,4.56,5.6,1.04,CHEMBL4078; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Electrophorus electricus; Equus caballus
CHEMBL3976058,2,2,N#CCCCCOc1c2occc2cc2ccc(=O)oc12,EC50,EC50,0,2006,2006,5.0,5.3,0.3,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3977549,2,2,Cc1cc(=O)oc2cc(NC(=O)c3ccccc3NC(=O)c3ccc(Cl)cc3)ccc12,Ki,Ki,1,2017,2017,7.74,8.05,0.31,CHEMBL3242; CHEMBL3594,Carbonic anhydrase 12; Carbonic anhydrase 9,Homo sapiens
CHEMBL3978528,2,2,O=c1ccc2c(OCCCCn3cccn3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,5.3,6.35,1.05,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3982686,2,2,CCc1ccc(OCCCCOc2c3ccoc3cc3oc(=O)ccc23)cc1,EC50,EC50,0,2006,2006,7.28,7.89,0.61,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3985258,2,2,O=c1ccc2c(OCCCCOc3ccc4ccccc4c3)c3ccoc3cc2o1,EC50,EC50,0,2006,2006,7.1,7.92,0.82,CHEMBL4633; CHEMBL4306,Potassium voltage-gated channel subfamily A member 3; Potassium voltage-gated channel subfamily A member 5,Homo sapiens
CHEMBL3986431,2,2,O=C(Nc1ccccc1C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccccc1,Ki,Ki,1,2017,2017,7.96,8.17,0.21,CHEMBL3242; CHEMBL3594,Carbonic anhydrase 12; Carbonic anhydrase 9,Homo sapiens
CHEMBL4060049,2,2,O=C(NCCCc1cccc(F)c1)c1cc2ccc(O)cc2oc1=O,IC50,IC50,1,2017,2017,6.47,8.22,1.75,CHEMBL5983; CHEMBL1900,Aldo-keto reductase family 1 member B10; Aldo-keto reductase family 1 member B1,Homo sapiens
CHEMBL4060097,2,2,N#CC1=C(NC(=O)CN2CCN(c3ccccc3)CC2)Oc2c(c(=O)oc3ccccc23)C1c1ccccc1,IC50,IC50,1,2017,2017,4.28,4.94,0.66,CHEMBL4078; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Electrophorus electricus; Equus caballus
CHEMBL4060132,2,2,O=C1C=CC(=O)c2c1ccc1c2c(=O)oc2cc(F)ccc21,IC50,IC50,1,2017,2017,5.66,6.16,0.5,CHEMBL2378; CHEMBL3775,M-phase inducer phosphatase 3; M-phase inducer phosphatase 1,Homo sapiens
CHEMBL4060398,2,2,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Cl)cc3)ccc12,IC50,IC50,1,2017,2017,5.95,7.89,1.94,CHEMBL2039; CHEMBL1951,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A,Homo sapiens
CHEMBL4060402,2,2,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)NCCOc1ccc2oc(=O)ccc2c1,Ki,Ki,1,2017,2017,7.5,9.1,1.6,CHEMBL3729; CHEMBL3594,Carbonic anhydrase 4; Carbonic anhydrase 9,Homo sapiens
CHEMBL4060753,2,2,CCCCS(=O)(=O)Oc1ccc2c(C)c(C#N)c(=O)oc2c1,IC50,IC50,1,2017,2017,5.2,6.07,0.87,CHEMBL5979; CHEMBL5573,"Alkaline phosphatase, tissue-nonspecific isozyme; Intestinal-type alkaline phosphatase",Homo sapiens
CHEMBL4062779,2,2,Cc1ccc(CCCNC(=O)c2cc3ccc(O)cc3oc2=O)cc1,IC50,IC50,1,2017,2017,6.7,8.15,1.45,CHEMBL5983; CHEMBL1900,Aldo-keto reductase family 1 member B10; Aldo-keto reductase family 1 member B1,Homo sapiens
CHEMBL4063174,2,2,O=c1ccc2ccc(OCCN3CCCCC3)cc2o1,IC50,IC50,1,2017,2017,4.26,5.04,0.78,CHEMBL2039; CHEMBL4078,Amine oxidase [flavin-containing] B; Acetylcholinesterase,Homo sapiens; Electrophorus electricus
CHEMBL4065375,2,2,CCS(=O)(=O)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,IC50,IC50,1,2017,2017,5.03,5.38,0.35,CHEMBL5573; CHEMBL5979,"Intestinal-type alkaline phosphatase; Alkaline phosphatase, tissue-nonspecific isozyme",Homo sapiens
CHEMBL4066424,2,2,CCN(CC)c1ccc2c(c1)oc(=O)c1c3c(ccc12)C(=O)C=CC3=O,IC50,IC50,1,2017,2017,5.92,6.52,0.6,CHEMBL2378; CHEMBL3775,M-phase inducer phosphatase 3; M-phase inducer phosphatase 1,Homo sapiens
CHEMBL4066437,2,2,O=c1ccc2ccc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)cc2o1,IC50,IC50,1,2017,2017,4.3,5.77,1.47,CHEMBL2039; CHEMBL5763,Amine oxidase [flavin-containing] B; Cholinesterase,Homo sapiens; Equus caballus
CHEMBL4066643,2,2,COc1ccc2c(c1)oc(=O)c1c3c(ccc12)C(=O)C=CC3=O,IC50,IC50,1,2017,2017,5.54,6.01,0.47,CHEMBL2378; CHEMBL3775,M-phase inducer phosphatase 3; M-phase inducer phosphatase 1,Homo sapiens
CHEMBL4067112,2,2,COc1ccc(C2C(C#N)=C(NC(=O)CN3CCOCC3)Oc3c2c(=O)oc2ccccc32)cc1OC,IC50,IC50,1,2017,2017,4.47,5.49,1.02,CHEMBL4078; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Electrophorus electricus; Equus caballus
CHEMBL4067437,2,2,COc1ccc2cc([C@H](C)C(=O)NCCOc3ccc4ccc(=O)oc4c3)ccc2c1,Ki,Ki,1,2017,2017,7.09,8.01,0.92,CHEMBL3729; CHEMBL3242,Carbonic anhydrase 4; Carbonic anhydrase 12,Homo sapiens
CHEMBL4068298,2,2,Cc1c(Cl)c(=O)oc2cc(OS(=O)(=O)c3ccc(Cl)c([N+](=O)[O-])c3)ccc12,IC50,IC50,1,2017,2017,5.39,5.85,0.46,CHEMBL5979; CHEMBL5573,"Alkaline phosphatase, tissue-nonspecific isozyme; Intestinal-type alkaline phosphatase",Homo sapiens
CHEMBL4068321,2,2,O=c1ccc2ccc(OCc3ccc(Br)cc3)cc2o1,IC50,IC50,1,2017,2017,6.62,9.3,2.68,CHEMBL2039; CHEMBL1951,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A,Homo sapiens
CHEMBL4068704,2,2,O=C(NCCCc1cc(F)cc(F)c1)c1cc2ccc(O)cc2oc1=O,IC50,IC50,1,2017,2017,6.5,8.11,1.61,CHEMBL5983; CHEMBL1900,Aldo-keto reductase family 1 member B10; Aldo-keto reductase family 1 member B1,Homo sapiens
CHEMBL4068753,2,2,N#CC1=C(NC(=O)CN2CCN(c3ccccc3)CC2)Oc2c(c(=O)oc3ccccc23)C1c1ccc(Cl)cc1,IC50,IC50,1,2017,2017,4.05,5.2,1.15,CHEMBL4078; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Electrophorus electricus; Equus caballus
CHEMBL4069084,2,2,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3Br)ccc12,IC50,IC50,1,2017,2017,6.14,7.75,1.61,CHEMBL2039; CHEMBL1951,Amine oxidase [flavin-containing] B; Amine oxidase [flavin-containing] A,Homo sapiens
CHEMBL4069435,2,2,Cc1c(C#N)c(=O)oc2cc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)ccc12,IC50,IC50,1,2017,2017,5.88,5.96,0.08,CHEMBL5573; CHEMBL5979,"Intestinal-type alkaline phosphatase; Alkaline phosphatase, tissue-nonspecific isozyme",Homo sapiens
CHEMBL4069692,2,2,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2ccc(Cl)cc2)cc1,IC50,IC50,1,2017,2017,5.93,6.04,0.11,CHEMBL230; CHEMBL312,Prostaglandin G/H synthase 2; Polyunsaturated fatty acid 5-lipoxygenase,Homo sapiens; Rattus norvegicus
CHEMBL4070218,2,2,Cc1c(C#N)c(=O)oc2cc(OS(=O)(=O)c3ccc(Cl)cc3)ccc12,IC50,IC50,1,2017,2017,5.15,5.6,0.45,CHEMBL5979; CHEMBL5573,"Alkaline phosphatase, tissue-nonspecific isozyme; Intestinal-type alkaline phosphatase",Homo sapiens
CHEMBL4071420,2,2,O=C(NCCCCc1ccc(O)cc1)c1cc2ccc(O)cc2oc1=O,IC50,IC50,1,2017,2017,6.5,7.96,1.46,CHEMBL5983; CHEMBL1900,Aldo-keto reductase family 1 member B10; Aldo-keto reductase family 1 member B1,Homo sapiens
CHEMBL4071421,2,2,O=C(NCCCc1cccc(O)c1)c1cc2ccc(O)cc2oc1=O,IC50,IC50,1,2017,2017,6.75,8.08,1.33,CHEMBL5983; CHEMBL1900,Aldo-keto reductase family 1 member B10; Aldo-keto reductase family 1 member B1,Homo sapiens
CHEMBL4072501,2,2,N#CC1=C(NC(=O)CN2CCOCC2)Oc2c(c(=O)oc3ccccc23)C1c1ccccc1,IC50,IC50,1,2017,2017,4.05,4.62,0.57,CHEMBL4078; CHEMBL5763,Acetylcholinesterase; Cholinesterase,Electrophorus electricus; Equus caballus
