molecule_chembl_id,target_chembl_id,record_count,canonical_smiles,target_name,target_organism,uniprot_accession,endpoint_types,dominant_endpoint,doi_count,year_min,year_max,pchembl_min,pchembl_max,pchembl_range
CHEMBL3264001,CHEMBL1906,1,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4cnccn4)cc3oc2=O)c1F,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,P04049,IC50,IC50,1,2014,2014,7.25,7.25,0.0
CHEMBL3264001,CHEMBL3587,1,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4cnccn4)cc3oc2=O)c1F,Dual specificity mitogen-activated protein kinase kinase 1,Homo sapiens,Q02750,IC50,IC50,1,2014,2014,6.19,6.19,0.0
CHEMBL3264002,CHEMBL2964,1,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,Dual specificity mitogen-activated protein kinase kinase 2,Homo sapiens,P36507,Kd,Kd,1,2017,2017,7.43,7.43,0.0
CHEMBL3264002,CHEMBL4948,1,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,Dual specificity mitogen-activated protein kinase kinase 5,Homo sapiens,Q92962,Kd,Kd,1,2017,2017,5.7,5.7,0.0
CHEMBL3264675,CHEMBL1978,1,O=c1cc(OCc2cn(-c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)nn2)c2ccccc2o1,Aromatase,Homo sapiens,Q8IYJ7,IC50,IC50,1,2015,2015,4.9,4.9,0.0
CHEMBL3264724,CHEMBL2074,1,COc1cc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)ccc1O,Maltase-glucoamylase,Homo sapiens,Q86UM5,IC50,IC50,1,2017,2017,4.08,4.08,0.0
CHEMBL3264725,CHEMBL2074,1,O=c1oc2ccc(Cl)cc2c(O)c1C(c1cccc(O)c1)c1c(O)c2cc(Cl)ccc2oc1=O,Maltase-glucoamylase,Homo sapiens,Q86UM5,IC50,IC50,1,2017,2017,4.08,4.08,0.0
CHEMBL3264727,CHEMBL2074,1,CCOc1cc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)ccc1O,Maltase-glucoamylase,Homo sapiens,Q86UM5,IC50,IC50,1,2017,2017,4.24,4.24,0.0
CHEMBL3264729,CHEMBL2074,1,COc1ccc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)cc1OC,Maltase-glucoamylase,Homo sapiens,Q86UM5,IC50,IC50,1,2017,2017,4.04,4.04,0.0
CHEMBL3264730,CHEMBL2074,1,O=c1oc2ccc(Cl)cc2c(O)c1C(c1ccc(Cl)cc1Cl)c1c(O)c2cc(Cl)ccc2oc1=O,Maltase-glucoamylase,Homo sapiens,Q86UM5,IC50,IC50,1,2017,2017,4.78,4.78,0.0
CHEMBL3264731,CHEMBL2074,1,O=c1oc2ccc(Cl)cc2c(O)c1C(c1cccc([N+](=O)[O-])c1)c1c(O)c2cc(Cl)ccc2oc1=O,Maltase-glucoamylase,Homo sapiens,Q86UM5,IC50,IC50,1,2017,2017,4.57,4.57,0.0
CHEMBL326485,CHEMBL2039,1,CC1(c2ccccc2)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2002,2002,5.82,5.82,0.0
CHEMBL3265277,CHEMBL1163101,1,C=CCOC(=O)N1CCc2c(c(=O)oc3c(/C=C/C(=O)OCC)c(O)ccc23)C1,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,IC50,IC50,1,2014,2014,5.76,5.76,0.0
CHEMBL3265280,CHEMBL1163101,1,C=CCOC(=O)N1CCc2c(c(=O)oc3c(C(=O)OC)c(O)ccc23)C1,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,IC50,IC50,1,2014,2014,5.25,5.25,0.0
CHEMBL3265282,CHEMBL1163101,1,C=CCOC(=O)NCc1cc(=O)oc2c(C=O)c(O)ccc12,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,IC50,IC50,1,2014,2014,6.33,6.33,0.0
CHEMBL3265283,CHEMBL1163101,1,C=CCOC(=O)NCCc1cc(=O)oc2c(C=O)c(O)ccc12,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,IC50,IC50,1,2014,2014,6.53,6.53,0.0
CHEMBL3265284,CHEMBL1163101,1,C=CCOC(=O)NCCCc1cc(=O)oc2c(C=O)c(O)ccc12,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,IC50,IC50,1,2014,2014,6.74,6.74,0.0
CHEMBL3265285,CHEMBL1163101,1,C=CCOC(=O)NCCCCc1cc(=O)oc2c(C=O)c(O)ccc12,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,IC50,IC50,1,2014,2014,6.93,6.93,0.0
CHEMBL3265286,CHEMBL1163101,1,C=CCOC(=O)N1CCCc2c(c(=O)oc3c(C=O)c(O)ccc23)C1,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,IC50,IC50,1,2014,2014,6.93,6.93,0.0
CHEMBL3265287,CHEMBL1163101,1,C=CCOC(=O)N1CCCCc2c(c(=O)oc3c(C=O)c(O)ccc23)C1,Serine/threonine-protein kinase/endoribonuclease IRE1,Homo sapiens,Q59EE2,IC50,IC50,1,2014,2014,6.82,6.82,0.0
CHEMBL327912,CHEMBL243,1,O=c1oc2ccccc2c(O)c1CCCOc1cccc(Cl)c1,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,Q72874,IC50,IC50,1,1994,1994,5.85,5.85,0.0
CHEMBL3286721,CHEMBL4078,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCN(c2ccccc2)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,5.46,5.46,0.0
CHEMBL3286722,CHEMBL4078,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCN(c2ccccc2O)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,5.16,5.16,0.0
CHEMBL3286723,CHEMBL4078,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCN(c2ccccc2F)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,5.16,5.16,0.0
CHEMBL3286723,CHEMBL5763,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCN(c2ccccc2F)CC1,Cholinesterase,Equus caballus,P81908,IC50,IC50,1,2014,2014,4.82,4.82,0.0
CHEMBL3286724,CHEMBL4078,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCN(c2ccc(F)cc2)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.3,4.3,0.0
CHEMBL3286724,CHEMBL5763,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCN(c2ccc(F)cc2)CC1,Cholinesterase,Equus caballus,P81908,IC50,IC50,1,2014,2014,4.12,4.12,0.0
CHEMBL3286725,CHEMBL4078,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.58,4.58,0.0
CHEMBL3286725,CHEMBL5763,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,Cholinesterase,Equus caballus,P81908,IC50,IC50,1,2014,2014,4.1,4.1,0.0
CHEMBL3286726,CHEMBL4078,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCC(Cc2ccccc2)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,5.16,5.16,0.0
CHEMBL3286727,CHEMBL4078,1,O=C(CCCOc1ccc2ccc(=O)oc2c1)N1CCC(O)(c2ccc(Br)cc2)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.14,4.14,0.0
CHEMBL3286728,CHEMBL4078,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(c4ccccc4)CC3)ccc12,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.68,4.68,0.0
CHEMBL3286728,CHEMBL5763,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(c4ccccc4)CC3)ccc12,Cholinesterase,Equus caballus,P81908,IC50,IC50,1,2014,2014,4.17,4.17,0.0
CHEMBL3286941,CHEMBL4078,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(c4ccccc4O)CC3)ccc12,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,5.21,5.21,0.0
CHEMBL3286942,CHEMBL4078,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(c4ccccc4F)CC3)ccc12,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.79,4.79,0.0
CHEMBL3286942,CHEMBL5763,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(c4ccccc4F)CC3)ccc12,Cholinesterase,Equus caballus,P81908,IC50,IC50,1,2014,2014,4.54,4.54,0.0
CHEMBL3286943,CHEMBL4078,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(c4ccc(F)cc4)CC3)ccc12,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.38,4.38,0.0
CHEMBL3286943,CHEMBL5763,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(c4ccc(F)cc4)CC3)ccc12,Cholinesterase,Equus caballus,P81908,IC50,IC50,1,2014,2014,4.62,4.62,0.0
CHEMBL3286944,CHEMBL4078,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(c4ccc(Cl)c(Cl)c4)CC3)ccc12,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,5.36,5.36,0.0
CHEMBL3286945,CHEMBL4078,1,Cc1cc(=O)oc2cc(OCCCC(=O)N3CCC(O)(c4ccc(Br)cc4)CC3)ccc12,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.46,4.46,0.0
CHEMBL3286946,CHEMBL4078,1,O=C(COc1ccc2ccc(=O)oc2c1)N1CCN(c2ccccc2F)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.46,4.46,0.0
CHEMBL3286946,CHEMBL5763,1,O=C(COc1ccc2ccc(=O)oc2c1)N1CCN(c2ccccc2F)CC1,Cholinesterase,Equus caballus,P81908,IC50,IC50,1,2014,2014,4.07,4.07,0.0
CHEMBL3286947,CHEMBL4078,1,O=C(COc1ccc2ccc(=O)oc2c1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.57,4.57,0.0
CHEMBL3286948,CHEMBL4078,1,O=C(COc1ccc2ccc(=O)oc2c1)N1CCC(Cc2ccccc2)CC1,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,5.01,5.01,0.0
CHEMBL3286948,CHEMBL5763,1,O=C(COc1ccc2ccc(=O)oc2c1)N1CCC(Cc2ccccc2)CC1,Cholinesterase,Equus caballus,P81908,IC50,IC50,1,2014,2014,4.34,4.34,0.0
CHEMBL3286949,CHEMBL4078,1,COc1ccc(CCNC(=O)COc2ccc3ccc(=O)oc3c2)cc1OC,Acetylcholinesterase,Electrophorus electricus,O42275,IC50,IC50,1,2014,2014,4.13,4.13,0.0
CHEMBL32953,CHEMBL3943,1,CN1CCN(CCCOc2ccc3c(O)c([N+](=O)[O-])c(=O)oc3c2)CC1,Histamine H1 receptor,Cavia porcellus,P31389,Kd,Kd,1,1984,1984,4.0,4.0,0.0
CHEMBL3297785,CHEMBL1951,1,CC(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2014,2014,4.64,4.64,0.0
CHEMBL3297785,CHEMBL2039,1,CC(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,4.99,4.99,0.0
CHEMBL3297786,CHEMBL1951,1,CCC(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2014,2014,4.37,4.37,0.0
CHEMBL3297786,CHEMBL2039,1,CCC(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,4.34,4.34,0.0
CHEMBL3297787,CHEMBL1951,1,CCCCCCN(CCCCCC)C(=O)c1cc2cc(Br)cc(Br)c2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2014,2014,5.0,5.0,0.0
CHEMBL3297787,CHEMBL2039,1,CCCCCCN(CCCCCC)C(=O)c1cc2cc(Br)cc(Br)c2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,5.13,5.13,0.0
CHEMBL3297791,CHEMBL1951,1,O=C(Sc1ccc(Br)cc1)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2014,2014,4.64,4.64,0.0
CHEMBL3297791,CHEMBL2039,1,O=C(Sc1ccc(Br)cc1)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,5.19,5.19,0.0
CHEMBL3297792,CHEMBL1951,1,O=C(SCc1ccco1)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2014,2014,4.4,4.4,0.0
CHEMBL3297792,CHEMBL2039,1,O=C(SCc1ccco1)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,6.68,6.68,0.0
CHEMBL3297793,CHEMBL2039,1,O=C(Sc1ncccn1)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,5.12,5.12,0.0
CHEMBL3297794,CHEMBL2039,1,CCCCSC(=O)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,4.8,4.8,0.0
CHEMBL3297795,CHEMBL2039,1,O=C(Sc1ccc(Br)cc1)c1cc2cc(Br)c(Br)cc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,4.6,4.6,0.0
CHEMBL3297796,CHEMBL2039,1,O=C(SCc1ccco1)c1cc2cc(Br)c(Br)cc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,5.25,5.25,0.0
CHEMBL3297870,CHEMBL2039,1,O=C(Sc1ccc(Br)cc1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,4.68,4.68,0.0
CHEMBL3297871,CHEMBL1951,1,O=C(SCc1ccco1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2014,2014,4.32,4.32,0.0
CHEMBL3297871,CHEMBL2039,1,O=C(SCc1ccco1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,4.88,4.88,0.0
CHEMBL3298602,CHEMBL2039,1,O=C(Sc1ccc(Br)cc1)c1cc2cc(C(F)(F)F)ccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,4.82,4.82,0.0
CHEMBL3299111,CHEMBL1951,1,CC(C)(C)NC(=O)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] A,Homo sapiens,Q16426,IC50,IC50,1,2014,2014,4.39,4.39,0.0
CHEMBL3299111,CHEMBL2039,1,CC(C)(C)NC(=O)c1cc2ccccc2oc1=O,Amine oxidase [flavin-containing] B,Homo sapiens,Q7Z6S2,IC50,IC50,1,2014,2014,5.1,5.1,0.0
CHEMBL330100,CHEMBL217,1,COc1ccc2c3c(c(=O)oc2c1OC)CN(Cc1ccccc1)CC3,D(2) dopamine receptor,Homo sapiens,Q9UPA9,Ki,Ki,1,1997,1997,6.18,6.18,0.0
CHEMBL330100,CHEMBL219,1,COc1ccc2c3c(c(=O)oc2c1OC)CN(Cc1ccccc1)CC3,D(4) dopamine receptor,Homo sapiens,Q8NGM5,Ki,Ki,1,1997,1997,7.8,7.8,0.0
CHEMBL330100,CHEMBL234,1,COc1ccc2c3c(c(=O)oc2c1OC)CN(Cc1ccccc1)CC3,D(3) dopamine receptor,Homo sapiens,Q4VBM8,Ki,Ki,1,1997,1997,5.89,5.89,0.0
CHEMBL330966,CHEMBL219,1,O=c1ccc2ccc(CNCCOc3ccccc3)cc2o1,D(4) dopamine receptor,Homo sapiens,Q8NGM5,Ki,Ki,1,1999,1999,7.37,7.37,0.0
CHEMBL3309834,CHEMBL267,1,COc1ccc(/C=C/C(=O)c2c(O)ccc3c(C)cc(=O)oc23)cc1O,Proto-oncogene tyrosine-protein kinase Src,Homo sapiens,P12931,IC50,IC50,1,2014,2014,4.84,4.84,0.0
CHEMBL3309944,CHEMBL1914,1,Cc1cc(=O)oc2cc(OCCCCCCCN3CCN(CC(=O)Nc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,Cholinesterase,Homo sapiens,P06276,IC50,IC50,1,2014,2014,7.0,7.0,0.0
CHEMBL331045,CHEMBL219,1,CCN(CCNc1ccccc1)Cc1ccc2ccc(=O)oc2c1,D(4) dopamine receptor,Homo sapiens,Q8NGM5,Ki,Ki,1,1999,1999,6.39,6.39,0.0
CHEMBL3311526,CHEMBL4531,1,CO[C@H]1O[C@H](CO)[C@H](O)[C@H](OCc2cc3ccccc3oc2=O)[C@H]1O,Galectin-3,Homo sapiens,P17931,Kd,Kd,1,2014,2014,4.11,4.11,0.0
CHEMBL3318218,CHEMBL1900,1,O=C(NCCc1ccc(O)cc1)c1cc2ccc(O)cc2oc1=O,Aldo-keto reductase family 1 member B1,Homo sapiens,P15121,IC50,IC50,1,2017,2017,7.01,7.01,0.0
CHEMBL3318218,CHEMBL5983,1,O=C(NCCc1ccc(O)cc1)c1cc2ccc(O)cc2oc1=O,Aldo-keto reductase family 1 member B10,Homo sapiens,Q8IWZ1,IC50,IC50,1,2017,2017,7.7,7.7,0.0
CHEMBL3318732,CHEMBL1829,1,COc1ccc2cc(C(=O)/C=C/C=C/c3ccc(OC)c(OC)c3)c(=O)oc2c1,Histone deacetylase 3,Homo sapiens,Q9UEV0,IC50,IC50,1,2014,2014,4.92,4.92,0.0
CHEMBL3318732,CHEMBL1865,1,COc1ccc2cc(C(=O)/C=C/C=C/c3ccc(OC)c(OC)c3)c(=O)oc2c1,Histone deacetylase 6,Homo sapiens,Q9UBN7,IC50,IC50,1,2014,2014,4.5,4.5,0.0
CHEMBL3318732,CHEMBL1937,1,COc1ccc2cc(C(=O)/C=C/C=C/c3ccc(OC)c(OC)c3)c(=O)oc2c1,Histone deacetylase 2,Homo sapiens,Q92769,IC50,IC50,1,2014,2014,4.48,4.48,0.0
CHEMBL3318732,CHEMBL3192,1,COc1ccc2cc(C(=O)/C=C/C=C/c3ccc(OC)c(OC)c3)c(=O)oc2c1,Histone deacetylase 8,Homo sapiens,Q9NYH4,IC50,IC50,1,2014,2014,4.55,4.55,0.0
CHEMBL3318732,CHEMBL325,1,COc1ccc2cc(C(=O)/C=C/C=C/c3ccc(OC)c(OC)c3)c(=O)oc2c1,Histone deacetylase 1,Homo sapiens,Q92534,IC50,IC50,1,2014,2014,4.23,4.23,0.0
CHEMBL3318732,CHEMBL3310,1,COc1ccc2cc(C(=O)/C=C/C=C/c3ccc(OC)c(OC)c3)c(=O)oc2c1,Histone deacetylase 11,Homo sapiens,Q9NTC9,IC50,IC50,1,2014,2014,4.13,4.13,0.0
CHEMBL3318732,CHEMBL5103,1,COc1ccc2cc(C(=O)/C=C/C=C/c3ccc(OC)c(OC)c3)c(=O)oc2c1,Polyamine deacetylase HDAC10,Homo sapiens,Q9UGX2,IC50,IC50,1,2014,2014,4.07,4.07,0.0
CHEMBL332001,CHEMBL219,1,O=c1ccc2ccc(CN3CC=C(c4ccccc4)CC3)cc2o1,D(4) dopamine receptor,Homo sapiens,Q8NGM5,Ki,Ki,1,1999,1999,8.36,8.36,0.0
CHEMBL332154,CHEMBL234,1,O=c1ccc2ccc(CNCCNc3ccccc3)cc2o1,D(3) dopamine receptor,Homo sapiens,Q4VBM8,Ki,Ki,1,1999,1999,6.37,6.37,0.0
CHEMBL332154,CHEMBL327,1,O=c1ccc2ccc(CNCCNc3ccccc3)cc2o1,Alpha-2A adrenergic receptor,Rattus norvegicus,P22909,Ki,Ki,1,1999,1999,5.57,5.57,0.0
CHEMBL332154,CHEMBL3737,1,O=c1ccc2ccc(CNCCNc3ccccc3)cc2o1,5-hydroxytryptamine receptor 1A,Mus musculus,Q8BGS4,Ki,Ki,1,1999,1999,5.43,5.43,0.0
CHEMBL3322093,CHEMBL3242,1,C#CCOc1ccc2oc(=O)ccc2c1,Carbonic anhydrase 12,Homo sapiens,Q9BWG2,Ki,Ki,1,2019,2019,7.25,7.25,0.0
CHEMBL3322093,CHEMBL3594,1,C#CCOc1ccc2oc(=O)ccc2c1,Carbonic anhydrase 9,Homo sapiens,Q5T4R1,Ki,Ki,1,2019,2019,5.32,5.32,0.0
CHEMBL3322093,CHEMBL3729,1,C#CCOc1ccc2oc(=O)ccc2c1,Carbonic anhydrase 4,Homo sapiens,Q6FHI7,Ki,Ki,1,2019,2019,7.16,7.16,0.0
CHEMBL3322158,CHEMBL1914,1,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCNc1c2c(nc3ccccc13)CCCC2,Cholinesterase,Homo sapiens,P06276,IC50,IC50,1,2014,2014,4.9,4.9,0.0
CHEMBL3322158,CHEMBL220,1,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCNc1c2c(nc3ccccc13)CCCC2,Acetylcholinesterase,Homo sapiens,Q9BXP7,IC50,IC50,1,2014,2014,5.54,5.54,0.0
CHEMBL3322159,CHEMBL1914,1,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCNc1c2c(nc3ccccc13)CCCC2,Cholinesterase,Homo sapiens,P06276,IC50,IC50,1,2014,2014,6.08,6.08,0.0
CHEMBL3322159,CHEMBL220,1,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCNc1c2c(nc3ccccc13)CCCC2,Acetylcholinesterase,Homo sapiens,Q9BXP7,IC50,IC50,1,2014,2014,6.56,6.56,0.0
CHEMBL3322160,CHEMBL1914,1,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCNc1c2c(nc3ccccc13)CCCC2,Cholinesterase,Homo sapiens,P06276,IC50,IC50,1,2014,2014,6.48,6.48,0.0
CHEMBL3322161,CHEMBL1914,1,O=C(Cc1cc(=O)oc2cc(O)ccc12)NNC(=S)Nc1c2c(nc3ccccc13)CCCC2,Cholinesterase,Homo sapiens,P06276,IC50,IC50,1,2014,2014,5.85,5.85,0.0
CHEMBL3322162,CHEMBL1914,1,O=C(Cc1cc(=O)oc2cc(O)ccc12)N/N=C1\SCC(=O)N1c1c2c(nc3ccccc13)CCCC2,Cholinesterase,Homo sapiens,P06276,IC50,IC50,1,2014,2014,5.25,5.25,0.0
CHEMBL3326698,CHEMBL1914,1,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,Cholinesterase,Homo sapiens,P06276,Ki,Ki,1,2014,2014,7.5,7.5,0.0
CHEMBL3326698,CHEMBL220,1,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki,Ki,1,2014,2014,7.46,7.46,0.0
CHEMBL3326698,CHEMBL4822,1,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,Beta-secretase 1,Homo sapiens,P56817,IC50,IC50,1,2014,2014,4.4,4.4,0.0
CHEMBL3326699,CHEMBL1914,1,COc1ccc2cc(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)oc2c1,Cholinesterase,Homo sapiens,P06276,Ki,Ki,1,2014,2014,7.53,7.53,0.0
CHEMBL3326699,CHEMBL220,1,COc1ccc2cc(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)oc2c1,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki,Ki,1,2014,2014,7.35,7.35,0.0
CHEMBL3326700,CHEMBL1914,1,COc1ccc2oc(=O)c(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,Cholinesterase,Homo sapiens,P06276,Ki,Ki,1,2014,2014,7.47,7.47,0.0
CHEMBL3326700,CHEMBL220,1,COc1ccc2oc(=O)c(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki,Ki,1,2014,2014,7.41,7.41,0.0
CHEMBL3326701,CHEMBL1914,1,Cc1ccc2oc(=O)c(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,Cholinesterase,Homo sapiens,P06276,Ki,Ki,1,2014,2014,7.49,7.49,0.0
CHEMBL3326701,CHEMBL220,1,Cc1ccc2oc(=O)c(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki,Ki,1,2014,2014,7.45,7.45,0.0
CHEMBL3326702,CHEMBL1914,1,COc1cc2cc(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)oc2cc1OC,Cholinesterase,Homo sapiens,P06276,Ki,Ki,1,2014,2014,8.09,8.09,0.0
CHEMBL3326702,CHEMBL220,1,COc1cc2cc(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)oc2cc1OC,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki,Ki,1,2014,2014,7.16,7.16,0.0
CHEMBL3326703,CHEMBL1914,1,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,Cholinesterase,Homo sapiens,P06276,Ki,Ki,1,2014,2014,7.49,7.49,0.0
CHEMBL3326703,CHEMBL220,1,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,Acetylcholinesterase,Homo sapiens,Q9BXP7,Ki,Ki,1,2014,2014,7.12,7.12,0.0
CHEMBL3326704,CHEMBL1914,1,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,Cholinesterase,Homo sapiens,P06276,Ki,Ki,1,2014,2014,7.79,7.79,0.0
