compound_id,UMAP1,UMAP2
CHEMBL2234259,6.978424,7.9555054
CHEMBL4445613,11.355117,-8.707845
CHEMBL245047,12.772262,4.502096
CHEMBL1688890,8.919532,11.164086
CHEMBL201777,5.1774726,3.0553372
CHEMBL260178,7.083312,8.741254
CHEMBL2387237,3.567966,-1.6764654
CHEMBL1221929,11.362415,5.187323
CHEMBL3327247,-3.352244,0.30427042
CHEMBL206226,5.794701,6.26152
CHEMBL3094007,2.5145643,0.57703114
CHEMBL357614,2.040883,3.116181
CHEMBL111309,2.0669148,3.3211699
CHEMBL1560398,12.317456,1.2514127
CHEMBL3086069,10.98183,14.631784
CHEMBL3359947,2.4950542,0.9673135
CHEMBL3120696,3.5845766,-1.7489479
CHEMBL3094005,2.902298,0.73179466
CHEMBL511789,13.212376,1.0840224
CHEMBL3094029,2.8861725,1.0841664
CHEMBL3093988,2.9132724,0.69979626
CHEMBL453410,13.122934,1.1737313
CHEMBL519982,5.7986536,6.2004976
CHEMBL199397,11.567202,4.633389
CHEMBL315189,6.363157,8.611084
CHEMBL245046,12.768,4.5025043
CHEMBL3086071,10.966985,14.64546
CHEMBL4167595,7.6182094,14.632474
CHEMBL520061,4.23578,5.4480414
CHEMBL458221,10.547407,0.08297058
CHEMBL1080228,1.6343191,-5.4551096
CHEMBL4283791,12.975695,9.532147
CHEMBL3360733,11.364686,5.1611996
CHEMBL3120683,4.5451775,-1.7043359
CHEMBL3318218,14.090429,1.8898135
CHEMBL584607,2.3671365,1.0838197
CHEMBL3360732,11.35858,4.9930553
CHEMBL3612348,2.6486244,5.1926208
CHEMBL2391492,1.5034108,15.698432
CHEMBL153074,11.854315,4.582044
CHEMBL1410870,12.931209,0.46579885
CHEMBL4580662,6.9295287,-3.384013
CHEMBL4637805,12.6738825,0.35828328
CHEMBL601652,16.335785,-2.4114325
CHEMBL429797,-1.8135586,5.727086
CHEMBL3950921,10.490945,4.640139
CHEMBL350475,7.4716687,2.5854287
CHEMBL1288535,8.124054,1.2758347
CHEMBL1579296,3.05409,2.1007442
CHEMBL2158361,5.664307,0.23773657
CHEMBL4852077,-1.8203136,5.7194257
CHEMBL1784790,2.5162911,5.0363317
CHEMBL3189581,12.362138,1.9781284
CHEMBL18966,2.113032,3.1673994
CHEMBL4860350,5.582554,20.82931
CHEMBL4879193,5.582012,20.829025
CHEMBL4785073,-4.082777,-0.59030044
CHEMBL4856361,-1.0789268,8.305799
CHEMBL1783715,11.1636095,4.86139
CHEMBL212873,14.612912,3.1870368
CHEMBL4160467,3.5152822,6.4481883
CHEMBL5174712,4.7306643,3.5761545
CHEMBL3319093,5.632779,4.5166273
CHEMBL1323317,-1.211691,-5.7655582
CHEMBL334861,-0.00892055,10.807995
CHEMBL1275885,2.693069,21.400576
CHEMBL4171312,4.8419933,2.492075
CHEMBL18153,2.0730023,3.1781666
CHEMBL471248,-1.0922111,5.8704076
CHEMBL4070218,2.4234216,4.262548
CHEMBL90466,5.81732,-8.774563
CHEMBL3763881,12.759603,2.7406847
CHEMBL3956977,3.6660554,3.412636
CHEMBL90188,6.4078,8.551624
CHEMBL268279,5.069662,3.518298
CHEMBL12241,4.5168753,3.3045866
CHEMBL1630104,11.74384,-0.731901
CHEMBL1401993,6.373909,4.506839
CHEMBL3940050,5.161118,9.674318
CHEMBL3948192,5.1591763,9.675651
CHEMBL1542713,3.7899563,2.2791169
CHEMBL3360633,3.9991672,12.033776
CHEMBL109084,1.9485391,3.522414
CHEMBL18425,2.104179,3.6861522
CHEMBL118875,7.244764,0.49921304
CHEMBL4758291,12.166265,3.341658
CHEMBL4590079,16.102144,5.2298217
CHEMBL194450,7.4878807,2.7681558
CHEMBL5568260,15.335436,-0.8187343
CHEMBL5542863,15.333521,-0.8179359
CHEMBL5558132,13.076373,5.807715
CHEMBL92489,5.8061757,-8.822311
CHEMBL3286723,5.5774827,-0.6889965
CHEMBL3818226,8.486505,-7.759443
CHEMBL3818720,6.063758,11.40525
CHEMBL5532036,12.011376,6.0769954
CHEMBL4213519,10.402324,9.930574
CHEMBL3980694,1.7838414,4.847854
CHEMBL3623671,15.971244,4.2157726
CHEMBL3601441,5.975082,3.4569948
CHEMBL567544,8.051027,-0.38798606
CHEMBL3612306,2.6245377,5.2262754
CHEMBL1447981,4.474178,5.8760476
CHEMBL3586595,1.8966743,3.2018185
CHEMBL2349087,2.9359744,-7.0039277
CHEMBL258939,7.1661,1.2906505
CHEMBL367931,7.315386,0.7909081
CHEMBL601651,16.268538,-2.404568
CHEMBL4567626,11.355177,-8.704702
CHEMBL507544,13.869626,2.3114142
CHEMBL125763,7.612355,-0.9655765
CHEMBL3427407,6.2005806,11.641655
CHEMBL2442515,10.938244,1.223152
CHEMBL4645659,13.068018,5.8061295
CHEMBL142738,3.1513567,3.7498589
CHEMBL4077748,4.714701,-5.6220903
CHEMBL3394527,4.644131,2.6626167
CHEMBL1835223,11.272932,4.899659
CHEMBL4161973,5.382298,9.391067
CHEMBL1080003,4.2976537,3.0201359
CHEMBL4170100,7.6230874,14.635166
CHEMBL4159985,17.841976,12.866711
CHEMBL4740246,6.466943,4.4184704
CHEMBL2177262,-1.5288333,5.849687
CHEMBL409740,7.0130863,8.734164
CHEMBL2326070,14.161286,2.635769
CHEMBL175510,3.2795887,8.9562435
CHEMBL1777844,10.394851,4.279508
CHEMBL390320,8.1213665,1.223405
CHEMBL1777846,10.562752,4.6357613
CHEMBL1761758,11.627161,4.9399447
CHEMBL1688917,8.601843,10.848934
CHEMBL315046,12.923412,3.2481668
CHEMBL204118,6.3825245,6.008455
CHEMBL4858438,11.516146,2.0012891
CHEMBL4856069,12.04004,2.915817
CHEMBL478728,7.1433053,8.719773
CHEMBL471249,-1.1076484,5.846942
CHEMBL3975024,1.6355014,-1.3937318
CHEMBL4128872,15.31607,-0.7846628
CHEMBL475885,6.6260147,2.2505257
CHEMBL3427501,6.1729336,11.597489
CHEMBL4285154,7.573354,-0.49211022
CHEMBL1491400,12.71495,1.2679558
CHEMBL197036,11.518753,4.088314
CHEMBL4516296,8.528082,-0.98329186
CHEMBL5404645,5.613768,6.6822357
CHEMBL4642196,5.164129,-3.5694911
CHEMBL4782231,14.003629,1.1460034
CHEMBL104679,4.602257,2.4405215
CHEMBL4128622,3.8578353,-2.8416898
CHEMBL1442175,6.365692,4.460431
CHEMBL2314723,13.218216,3.9371333
CHEMBL3120686,4.487041,-1.7700254
CHEMBL4753776,16.443447,4.762647
CHEMBL4788760,1.8250262,3.8966868
CHEMBL48194,4.5357194,-1.3721472
CHEMBL415289,1.0261397,-3.223774
CHEMBL3265268,5.9344316,-8.410634
CHEMBL3121774,10.701012,0.4460629
CHEMBL1422657,20.180365,2.224168
CHEMBL1934675,6.796042,7.972243
CHEMBL2322273,3.8545663,6.773974
CHEMBL504356,7.0818934,1.8533334
CHEMBL1299389,-1.2057799,-5.768414
CHEMBL4782774,16.402683,4.8756313
CHEMBL560919,5.123524,6.056354
CHEMBL1415985,4.6164474,1.4813573
CHEMBL5523396,13.105878,5.8375916
CHEMBL5560935,13.420215,1.5694567
CHEMBL4757941,8.800794,-0.2216888
CHEMBL4542923,15.998249,4.920199
CHEMBL4760818,11.721301,4.447082
CHEMBL4589730,11.720702,7.8610497
CHEMBL3094131,2.6502128,1.2102333
CHEMBL4778031,8.8355875,-0.20778565
CHEMBL5591353,15.9808445,4.2707605
CHEMBL5174814,12.638297,0.48242244
CHEMBL570349,6.1967344,8.019143
CHEMBL1303941,12.257492,1.2188996
CHEMBL4788526,7.302156,3.7757132
CHEMBL5208477,8.164198,1.2896782
CHEMBL1409292,4.0988626,2.7995868
CHEMBL5778911,8.752774,0.011807995
CHEMBL91457,6.39302,8.588244
CHEMBL5574665,2.3185604,6.9827013
CHEMBL1688891,8.898622,11.144594
CHEMBL4792023,-3.9770646,-0.48704845
CHEMBL1409167,2.398799,3.383079
CHEMBL263086,14.387297,18.337626
CHEMBL3586584,8.861837,0.41033888
CHEMBL4798607,-4.085397,-0.59304774
CHEMBL2391489,1.5339817,15.697537
CHEMBL2391475,1.518177,15.701486
CHEMBL4289320,7.8276677,2.335897
CHEMBL3264724,7.1471934,8.447101
CHEMBL2387233,3.5659115,-1.7361369
CHEMBL2442510,11.196103,2.3414607
CHEMBL5413436,6.2934446,-2.159564
CHEMBL5558907,13.310125,11.632827
CHEMBL5440364,6.263899,-2.0827951
CHEMBL1938471,6.334179,2.101849
CHEMBL5413089,6.232449,-2.0090506
CHEMBL5219785,23.547253,-6.7520914
CHEMBL460782,1.3825593,4.3716717
CHEMBL2387249,3.5192719,-1.6661419
CHEMBL4445907,8.600176,-0.29594547
CHEMBL5413752,15.667067,2.1473827
CHEMBL2391486,1.5314533,15.70018
CHEMBL3601509,5.799442,3.4581087
CHEMBL2376891,12.689727,0.32659975
CHEMBL4285576,12.868175,9.432755
CHEMBL2376890,12.675273,0.30274877
CHEMBL3400285,11.250632,14.39083
CHEMBL4573104,2.3817277,6.922784
CHEMBL3623673,15.918833,4.371496
CHEMBL3121868,10.694706,0.44554612
CHEMBL5563491,2.3241625,6.981987
CHEMBL3747027,-6.6300535,8.494289
CHEMBL77650,7.5241823,2.6245694
CHEMBL182782,6.615013,7.439759
CHEMBL4126788,3.8628283,-2.836744
CHEMBL1536252,6.361896,4.9678063
CHEMBL4644661,2.9321697,-7.008996
CHEMBL4435544,0.7544598,15.478896
CHEMBL416615,6.574007,6.0248055
CHEMBL1480877,3.040279,2.1380193
CHEMBL1341687,10.792019,5.354311
CHEMBL5079200,4.579944,1.4856328
CHEMBL576081,6.139585,8.015106
CHEMBL1927205,10.242408,5.369988
CHEMBL142916,2.0016663,3.2852914
CHEMBL5219081,23.608627,-6.8138566
CHEMBL1362441,3.6987066,1.9908267
CHEMBL5404959,5.6528463,4.726054
CHEMBL3410701,13.271677,2.7001498
CHEMBL5289616,13.2789,2.6047153
CHEMBL239057,12.674608,2.7170608
CHEMBL267160,11.497931,4.4449134
CHEMBL1830808,12.270413,2.4598968
CHEMBL5564961,6.4043694,4.4891415
CHEMBL4800460,11.64177,4.45172
CHEMBL1594894,5.188233,9.640349
CHEMBL5401769,11.473275,4.3367248
CHEMBL1209491,7.9174304,1.7326502
CHEMBL4781566,7.21632,7.7855034
CHEMBL120661,4.6399193,-1.4179059
CHEMBL5171780,3.8494625,5.940319
CHEMBL4852666,13.162485,2.857858
CHEMBL4857772,12.144124,2.8251133
CHEMBL3263996,11.254393,14.379651
CHEMBL3929427,9.527624,-1.9626249
CHEMBL599995,16.345705,-2.4086375
CHEMBL3736247,11.170603,5.373867
CHEMBL5422259,8.225453,0.46943533
CHEMBL2322250,3.8690805,6.8140955
CHEMBL2322276,3.839444,6.68032
CHEMBL4451401,5.7830057,-9.6593685
CHEMBL5416897,5.612816,4.706581
CHEMBL4534031,0.05490412,4.6695137
CHEMBL3400287,11.277379,14.362574
CHEMBL3623676,15.893837,4.372703
CHEMBL356977,2.061964,3.073686
CHEMBL4099666,4.435347,-1.6045156
CHEMBL3359943,2.5040224,0.9410088
CHEMBL4571434,8.543664,-0.98747605
CHEMBL3286725,5.562536,-0.6854386
CHEMBL5081630,4.633637,2.556036
CHEMBL5273250,-2.2384982,-2.8730397
CHEMBL3896854,3.7144248,3.38406
CHEMBL4639105,13.263578,3.9203212
CHEMBL4542575,2.5185773,-9.590807
CHEMBL5198713,8.167721,1.3033072
CHEMBL5177888,5.768278,6.120067
CHEMBL272700,12.96628,4.7173605
CHEMBL5198828,7.6626287,14.679117
CHEMBL1571964,4.278992,5.5737185
CHEMBL2311571,13.563704,3.3391385
CHEMBL4876524,5.592714,20.823622
CHEMBL4778183,-4.042426,-0.55007714
CHEMBL1733383,2.5609221,6.708486
CHEMBL1352616,12.939725,0.43053433
CHEMBL1517417,5.053711,3.5185304
CHEMBL589521,16.073757,-2.3851018
CHEMBL179640,3.285342,8.953323
CHEMBL1460029,5.3257647,9.466002
CHEMBL1796808,12.270782,2.588648
CHEMBL5567411,13.054078,5.7850895
CHEMBL1511502,13.082476,5.7899647
CHEMBL141214,7.1163993,1.6517828
CHEMBL4860550,12.315092,3.3925161
CHEMBL2425839,-1.248952,-5.736371
CHEMBL434695,8.47603,0.2090223
CHEMBL3265271,5.907854,-8.497131
CHEMBL1557951,13.414155,1.3766268
CHEMBL582933,6.3158026,8.176552
CHEMBL4474283,5.77761,-9.454885
CHEMBL4852917,3.4604666,2.2015884
CHEMBL2205575,18.001127,3.2837915
CHEMBL5618579,3.130465,1.0126492
CHEMBL1476552,4.4419785,5.89803
CHEMBL5573918,2.7082813,2.0258627
CHEMBL5575170,8.595903,0.74785215
CHEMBL4084203,11.1371155,-8.896665
CHEMBL4217466,3.1396885,2.0020463
CHEMBL5393856,5.0974054,-3.3767872
CHEMBL4458241,5.8943396,0.03710212
CHEMBL5220522,23.44324,-6.6480527
CHEMBL1425860,11.970445,6.0337386
CHEMBL5591982,2.237795,1.6674782
CHEMBL4459312,2.6522603,4.1338515
CHEMBL4848237,-1.0788466,8.305261
CHEMBL4872061,3.8978038,4.611104
CHEMBL276641,4.2194963,2.788319
CHEMBL4870683,-1.0719262,8.312806
CHEMBL4540497,2.5183878,-9.590955
CHEMBL5597877,7.772395,0.012370155
CHEMBL4458007,5.8604054,-0.13416077
CHEMBL1582548,13.236997,2.6791966
CHEMBL4436169,8.614296,-0.2458514
CHEMBL5570409,13.355395,1.9419531
CHEMBL5575196,2.6595702,2.103093
CHEMBL5556627,13.409509,1.7969848
CHEMBL3939563,7.617495,14.616751
CHEMBL205350,6.303289,6.0756416
CHEMBL132692,-0.0025975711,10.801561
CHEMBL4857976,-2.6369946,5.317762
CHEMBL4856438,10.801981,3.6478508
CHEMBL3335020,1.3061472,4.4437113
CHEMBL5571315,13.3616705,1.8799626
CHEMBL5574490,2.6707234,2.1081836
CHEMBL349179,5.523656,3.9392033
CHEMBL4860180,3.913302,4.5786424
CHEMBL4856137,5.601777,20.810444
CHEMBL4515683,5.8261247,-0.12999722
CHEMBL5566547,13.057434,5.785157
CHEMBL4648022,4.118883,0.22014429
CHEMBL2393584,11.839665,4.4895067
CHEMBL4638612,12.853313,4.2734103
CHEMBL4879274,4.0262136,3.9115775
CHEMBL1651087,7.1422205,1.4526844
CHEMBL4777500,2.5273268,2.3699696
CHEMBL4067505,8.440718,-7.714647
CHEMBL1393422,6.3704762,2.0747013
CHEMBL3120690,4.3636217,-1.8894222
CHEMBL3093996,2.9181213,0.74387914
CHEMBL4571279,5.1716285,-3.5816503
CHEMBL3120679,4.534205,-1.7170738
CHEMBL4129191,13.665823,1.3836037
CHEMBL3086076,10.957726,14.65331
CHEMBL5567169,12.593367,5.463883
CHEMBL4592250,5.1721544,-3.5783315
CHEMBL5571767,2.7151053,2.078436
CHEMBL1290511,3.4327707,5.097516
CHEMBL4460630,12.845329,1.867593
CHEMBL4462312,12.967378,1.6064188
CHEMBL1471865,13.219495,1.8059361
CHEMBL12567,4.257096,2.8115447
CHEMBL4471021,13.014655,2.4083192
CHEMBL605157,5.4592786,4.6210923
CHEMBL2322275,3.8754358,6.8113647
CHEMBL507543,13.86113,2.2944763
CHEMBL4175059,12.269126,2.0022469
CHEMBL2402698,-1.6210449,3.8784006
CHEMBL4128371,11.721808,7.848138
CHEMBL3235993,7.5436826,2.0920396
CHEMBL1322235,4.8902946,4.671978
CHEMBL2322546,3.8477077,6.7799687
CHEMBL493601,12.751577,2.7267885
CHEMBL5563417,2.2183177,1.6577172
CHEMBL274376,12.635356,1.2068614
CHEMBL4440430,6.4062467,7.00831
CHEMBL5195163,8.550425,1.9121894
CHEMBL3235999,7.5242014,1.9893763
CHEMBL3827950,15.807439,4.066543
CHEMBL4172425,4.8421674,2.4878914
CHEMBL1533624,20.16717,2.2299702
CHEMBL4172760,5.7882442,3.7893558
CHEMBL391213,7.1317983,8.28632
CHEMBL238294,7.2122936,8.610134
CHEMBL3905661,5.155604,9.680862
CHEMBL1277681,0.12702799,10.671647
CHEMBL1484692,3.5031326,5.1498446
CHEMBL590131,4.6073437,3.682645
CHEMBL4567188,6.605953,7.2749395
CHEMBL4861964,5.81403,20.589403
CHEMBL2387262,4.2355003,-1.4268249
CHEMBL3112600,11.323311,-0.10235856
CHEMBL3094010,2.5770516,0.6490829
CHEMBL3091489,2.9122486,0.7129304
CHEMBL4218720,3.9512682,-2.723882
CHEMBL1761760,11.342841,4.5897083
CHEMBL5093730,4.548025,1.5200896
CHEMBL1301731,4.5753226,2.3666072
CHEMBL1452318,3.2791173,2.0257015
CHEMBL4207453,-4.4856143,6.4237194
CHEMBL4168434,-1.5611498,3.9345205
CHEMBL4103820,12.886172,-7.1200175
CHEMBL3739596,12.016466,6.23226
CHEMBL3823759,23.643005,3.2151926
CHEMBL3120698,3.5899174,-1.7524258
CHEMBL4866739,-1.0749323,8.3202
CHEMBL52384,4.500598,-1.3654213
CHEMBL5424000,6.3058906,8.208048
CHEMBL3823276,23.637016,3.2024367
CHEMBL568516,7.8063607,0.31343147
CHEMBL2334352,7.622619,2.3970807
CHEMBL2322251,3.9371243,6.8621836
CHEMBL600635,5.1536508,2.9153328
CHEMBL4859852,3.4200842,2.2644558
CHEMBL4083045,8.43762,-7.712213
CHEMBL2314729,13.536363,3.3720582
CHEMBL5597494,7.830603,0.044575434
CHEMBL1287836,5.78962,3.0368552
CHEMBL52096,4.4829364,-1.3153042
CHEMBL5569915,2.842101,3.1712935
CHEMBL470867,6.519822,6.0663223
CHEMBL4066821,2.6844664,21.410309
CHEMBL4449383,2.5852282,6.7135863
CHEMBL1340445,2.7493405,6.4940014
CHEMBL2391482,1.4974209,15.719549
CHEMBL4283391,12.869836,9.432799
CHEMBL1407344,6.6497946,4.637955
CHEMBL3121867,7.795412,0.2175339
CHEMBL486460,13.878783,2.3303366
CHEMBL4207177,3.9371881,-2.7390392
CHEMBL1835809,9.607332,-1.1853366
CHEMBL1835808,9.551111,-1.1824248
CHEMBL331045,8.169539,-0.5100577
CHEMBL5434421,6.3594813,8.158073
CHEMBL342911,7.078447,1.670746
CHEMBL1275886,2.6845524,21.407387
CHEMBL1275847,2.6952622,21.392664
CHEMBL440506,5.7923465,-8.83989
CHEMBL1594989,6.482546,4.676545
CHEMBL3948334,9.525693,-1.9517059
CHEMBL1993778,12.262881,1.9889416
CHEMBL156127,7.2995844,0.8111546
CHEMBL4105535,12.333545,2.9879322
CHEMBL4776137,-9.8873625,0.1466662
CHEMBL3084433,10.959709,2.461863
CHEMBL601700,4.6419964,3.711153
CHEMBL1777843,10.393161,4.3298554
CHEMBL3297793,13.0346575,1.5867629
CHEMBL121993,7.652801,-0.96457773
CHEMBL4878621,5.8396254,20.562405
CHEMBL5555592,13.310233,11.63307
CHEMBL1835815,9.557849,-1.1591247
CHEMBL4536655,4.208434,10.919682
CHEMBL1567518,13.346946,1.3732092
CHEMBL204119,6.3412466,6.2077312
CHEMBL5555730,7.043669,1.6962404
CHEMBL2408082,24.328077,4.4385934
CHEMBL199090,0.17107251,10.627128
CHEMBL442813,8.119849,1.6852156
CHEMBL4164656,-1.5952986,3.8884714
CHEMBL4168090,-1.5791149,3.9074469
CHEMBL4160386,-1.6134346,3.8560843
CHEMBL4161002,6.9837947,7.793314
CHEMBL5560480,2.6101394,3.558294
CHEMBL4217159,-4.486397,6.426836
CHEMBL4172537,-1.6559769,3.8110278
CHEMBL478897,10.490295,0.081603825
CHEMBL364885,6.631155,4.234611
CHEMBL4085600,4.7147155,-5.6204405
CHEMBL5980199,4.1872272,2.746333
CHEMBL4176638,2.520967,3.4290473
CHEMBL1366195,6.285489,4.925238
CHEMBL3622014,2.5181875,5.063492
CHEMBL4784930,16.40311,4.9082456
CHEMBL5200462,5.202182,2.8391898
CHEMBL4749763,16.441725,4.7567387
CHEMBL5266061,11.211768,4.8641744
CHEMBL5180137,11.9975815,1.3827612
CHEMBL2426553,11.524756,4.3928714
CHEMBL1743356,7.144864,1.3445842
CHEMBL4067437,7.747603,0.052437343
CHEMBL4293643,12.969005,9.525787
CHEMBL4216262,-4.4816823,6.4227
CHEMBL4126439,3.8365,-2.867578
CHEMBL3084431,10.950166,2.450724
CHEMBL4646080,13.455378,3.4620721
CHEMBL1275894,2.6774735,21.415966
CHEMBL1570257,12.927545,0.44618097
CHEMBL410408,4.500044,3.4441502
CHEMBL570844,3.2370207,2.134742
CHEMBL1376200,6.238139,6.9239764
CHEMBL4755707,16.466875,4.7698336
CHEMBL1474248,11.058759,2.6572266
CHEMBL3785970,11.771457,7.7849107
CHEMBL3746191,-6.6331387,8.497215
CHEMBL3335069,1.2482611,3.5807385
CHEMBL3335030,5.0135093,-1.4850779
CHEMBL344277,2.687568,4.0304523
CHEMBL2314722,13.21575,3.9847953
CHEMBL486686,3.6245182,3.490897
CHEMBL1323696,12.88356,0.47563726
CHEMBL2048096,12.983036,5.9871287
CHEMBL256768,5.575315,7.1285744
CHEMBL1603825,7.5753345,1.9443728
CHEMBL4126039,6.6128025,8.345596
CHEMBL5271382,16.096685,4.854239
CHEMBL30707,5.719559,6.370947
CHEMBL4174729,4.670737,-0.59926426
CHEMBL161560,19.77374,8.455983
CHEMBL5079698,4.6118155,1.4874177
CHEMBL4294173,12.978981,9.534965
CHEMBL4532366,4.275563,10.8415985
CHEMBL4750666,3.613188,0.77113914
CHEMBL424248,6.799359,1.6002903
CHEMBL1561364,2.6126087,5.158853
CHEMBL4205890,-4.487281,6.429333
CHEMBL4283586,12.979222,9.535565
CHEMBL4554026,6.9759927,8.820663
CHEMBL4859492,5.842734,20.558588
CHEMBL5200663,8.571378,0.7274765
CHEMBL427120,7.319499,0.78924656
CHEMBL1333105,20.173243,2.2171478
CHEMBL178219,7.3174233,0.79581195
CHEMBL178379,7.285532,0.8629179
CHEMBL2178429,2.2799242,2.550025
CHEMBL4469522,2.4046025,6.8692694
CHEMBL1576446,12.889819,0.47758457
CHEMBL1412710,7.0911126,1.5502992
CHEMBL1431610,7.086965,3.8216155
CHEMBL4632495,15.493421,1.9338489
CHEMBL1940738,1.7008398,3.4124448
CHEMBL1275890,2.709753,21.384163
CHEMBL1947117,5.2689333,6.9627995
CHEMBL4084690,4.4752526,-1.6041933
CHEMBL600016,15.954725,-2.368699
CHEMBL4635925,15.30693,1.743723
CHEMBL4462605,0.05967903,4.6724405
CHEMBL1333598,20.162281,2.1962547
CHEMBL3629466,15.654605,0.32729974
CHEMBL2442508,11.599193,2.2552595
CHEMBL4855362,3.9128282,4.5816183
CHEMBL3818884,10.607534,4.72277
CHEMBL3629473,15.66509,0.3219788
CHEMBL1371259,4.272232,3.5473378
CHEMBL4581840,6.3974495,6.97138
CHEMBL1830816,10.956618,1.4381608
CHEMBL3394544,2.9800808,4.509631
CHEMBL4077242,12.90508,-7.104955
CHEMBL5438522,5.628274,4.6449337
CHEMBL2391480,1.5052203,15.71913
CHEMBL3417298,0.8626363,15.556133
CHEMBL3577084,8.542924,1.8973495
CHEMBL3360625,4.0053864,12.040068
CHEMBL488076,4.2414546,5.402387
CHEMBL4781169,3.6546848,0.7538024
CHEMBL2393508,6.1515756,-1.0198545
CHEMBL3623664,15.955477,4.216379
CHEMBL511967,12.98015,0.97193
CHEMBL5838337,6.141247,3.1983953
CHEMBL488688,7.6219964,-0.9597636
CHEMBL1411433,3.595252,3.4767454
CHEMBL1453194,10.459462,4.250953
CHEMBL1688907,8.69726,10.936018
CHEMBL1688894,8.91795,11.163641
CHEMBL5575646,2.3232064,6.985115
CHEMBL1800956,-3.9742317,-0.49516276
CHEMBL1561144,3.7569075,6.6728625
CHEMBL4800510,7.210999,7.8110657
CHEMBL5418748,7.8473225,0.22331609
CHEMBL1288621,7.6663723,2.4351144
CHEMBL4865493,13.255065,2.9008272
CHEMBL450518,12.884546,0.91783553
CHEMBL469362,12.866075,0.9836514
CHEMBL4088820,23.292728,11.864756
CHEMBL413793,12.707077,4.55289
CHEMBL108928,2.0705276,3.1658132
CHEMBL2178437,2.360456,2.4945343
CHEMBL3612352,2.6271794,5.2824993
CHEMBL261414,6.4138145,4.531911
CHEMBL410266,7.2669773,8.615978
CHEMBL303027,11.025993,5.074485
CHEMBL1382643,4.538785,5.0832553
CHEMBL1288560,8.088936,1.3421302
CHEMBL1462074,4.974006,3.3344162
CHEMBL1411619,12.051006,2.018578
CHEMBL1835835,9.046127,-0.94483256
CHEMBL2178427,2.3140953,2.5175214
CHEMBL1835816,9.54841,-1.1810572
CHEMBL267270,1.0236853,-3.2261362
CHEMBL2316593,6.992044,8.824602
CHEMBL2177261,-1.4526817,5.962082
CHEMBL2387535,-1.0148487,6.016052
CHEMBL487050,4.2704697,5.380102
CHEMBL372943,6.5172057,2.2822635
CHEMBL2391481,1.4977783,15.720114
CHEMBL4646356,4.6212764,3.5791428
CHEMBL3427395,6.0694423,11.459736
CHEMBL3410718,13.276337,2.709212
CHEMBL19004,2.1835282,2.8158553
CHEMBL605581,15.993271,-2.3818896
CHEMBL2114277,7.8182216,8.278244
CHEMBL18504,2.5209932,4.218096
CHEMBL4078051,12.903854,-7.099931
CHEMBL4528042,5.8714414,-0.10615984
CHEMBL598785,3.854795,6.6823063
CHEMBL5094619,4.585027,1.4753988
CHEMBL4084514,7.427505,8.823483
CHEMBL4639627,5.6739006,3.7494013
CHEMBL3093998,3.0604413,1.1036103
CHEMBL3758686,4.9053655,3.3254545
CHEMBL4453182,11.370373,-8.694807
CHEMBL2391478,1.4957064,15.719304
CHEMBL4129493,13.034546,0.9967342
CHEMBL2391654,1.450706,15.749915
CHEMBL1830820,12.363737,1.9672413
CHEMBL1940735,4.414549,-1.7499703
CHEMBL3286722,5.551321,-0.69480723
CHEMBL5430511,12.969177,5.826453
CHEMBL4633026,6.9523907,8.858521
CHEMBL3823689,23.636698,3.2031214
CHEMBL5590915,13.209323,1.3159915
CHEMBL4453856,7.112319,-3.1984122
CHEMBL4638199,3.7961614,2.3184123
CHEMBL2314720,13.555761,3.320956
CHEMBL3335046,5.057529,-1.4051613
CHEMBL5402126,11.300862,4.9179473
CHEMBL2321884,3.8698554,6.8240376
CHEMBL3914106,13.559266,0.96648914
CHEMBL4776848,3.6861956,3.498751
CHEMBL4462737,5.1877575,-3.5935528
CHEMBL5220512,23.620634,-6.826045
CHEMBL3827284,15.757693,4.0316257
CHEMBL5220158,14.24475,2.7223246
CHEMBL5219238,23.479948,-6.684568
CHEMBL3596578,7.8446803,2.3871636
CHEMBL4087376,11.095897,1.148381
CHEMBL4202569,-4.5309763,6.4714694
CHEMBL1500375,4.9878616,3.473488
CHEMBL342724,2.0154622,3.3004794
CHEMBL1550032,2.5264635,6.2812967
CHEMBL83568,11.7809,1.3193433
CHEMBL4797927,-9.887379,0.1466704
CHEMBL3902465,1.6527573,-1.399864
CHEMBL3297795,12.840022,1.6528754
CHEMBL5407586,6.2649865,-2.1296074
CHEMBL3764276,6.0273347,-1.2162534
CHEMBL4851932,5.745193,20.66189
CHEMBL3764334,5.9672422,-1.2565149
CHEMBL1416014,6.5329723,8.499261
CHEMBL4102954,11.110704,1.1282256
CHEMBL1275841,2.673861,21.41963
CHEMBL4105101,8.47158,-7.7442827
CHEMBL4445433,4.152156,11.01385
CHEMBL1403554,11.698163,5.040716
CHEMBL3828281,15.801758,4.0579996
CHEMBL3827189,0.3539285,3.55545
CHEMBL4545793,4.9990573,3.312032
CHEMBL3828696,15.760471,4.048836
CHEMBL111310,1.9933568,3.2075467
CHEMBL3763535,5.9158564,-1.3045822
CHEMBL4778947,-4.083664,-0.5908811
CHEMBL3261204,12.772816,2.6695995
CHEMBL3265284,5.5759044,4.089277
CHEMBL4850282,5.578493,20.833488
CHEMBL4467539,3.5352256,8.730769
CHEMBL4211297,-4.486809,6.4266367
CHEMBL1432910,12.224374,2.1007266
CHEMBL489182,4.078289,2.7484639
